L_ORDERKEY | L_PARTKEY | L_SUPPKEY | L_LINENUMBER | L_QUANTITY | L_EXTENDEDPRICE | L_DISCOUNT | L_TAX | L_RETURNFLAG | L_LINESTATUS | L_SHIPDATE | L_COMMITDATE | L_RECEIPTDATE | L_SHIPINSTRUCT | L_SHIPMODE | L_COMMENT
9638|285|16|4|10|11852.80|0.00|0.06|N|O|1996-09-04|1996-09-04|1996-09-21|COLLECT COD|SHIP|e special, regular pinto beans int
9639|97|28|1|34|33901.06|0.06|0.05|R|F|1993-10-23|1993-11-24|1993-11-01|TAKE BACK RETURN|RAIL|fter the furiously final 
9639|69|7|2|42|40700.52|0.09|0.08|A|F|1993-09-24|1993-11-16|1993-09-27|NONE|MAIL|. carefully fi
9639|543|29|3|33|47636.82|0.01|0.03|A|F|1993-10-28|1993-11-22|1993-11-01|COLLECT COD|TRUCK|boost boldly across the furious
9639|539|12|4|2|2879.06|0.10|0.04|A|F|1993-11-22|1993-11-01|1993-12-21|NONE|TRUCK|each along the bold foxes.
9639|284|17|5|44|52108.32|0.02|0.07|A|F|1993-12-28|1993-10-18|1994-01-16|DELIVER IN PERSON|MAIL|uickly ironi
9639|265|11|6|3|3495.78|0.10|0.07|A|F|1993-11-13|1993-10-14|1993-12-13|TAKE BACK RETURN|RAIL|the regular, unusual requests.
9639|332|21|7|6|7393.98|0.01|0.03|A|F|1993-12-21|1993-11-26|1993-12-30|TAKE BACK RETURN|AIR|ar accounts integrate slyly alongside 
9664|108|29|1|50|50405.00|0.09|0.07|A|F|1993-04-18|1993-05-28|1993-04-22|DELIVER IN PERSON|MAIL|packages nag furiously 
9664|106|7|2|1|1006.10|0.00|0.04|A|F|1993-06-01|1993-06-06|1993-06-19|TAKE BACK RETURN|AIR|es poach blithely. caref
9664|93|24|3|37|36744.33|0.08|0.03|R|F|1993-05-30|1993-05-27|1993-06-04|COLLECT COD|TRUCK|es sleep about the furiousl
9665|266|12|1|11|12828.86|0.06|0.00|R|F|1994-05-11|1994-06-28|1994-06-04|TAKE BACK RETURN|MAIL|y across the quickly even frays? fluffi
9665|548|4|2|5|7242.70|0.02|0.04|A|F|1994-06-27|1994-06-12|1994-07-21|NONE|RAIL|ly ironic tithes 
9665|351|16|3|50|62567.50|0.02|0.04|R|F|1994-07-31|1994-07-12|1994-08-11|TAKE BACK RETURN|REG AIR| ironic deposits. final warhorses h
9666|288|19|1|32|38024.96|0.00|0.02|N|O|1996-06-27|1996-07-09|1996-07-01|DELIVER IN PERSON|RAIL|into beans. quickly unusual asymptotes h
9666|130|22|2|49|50476.37|0.07|0.08|N|O|1996-06-03|1996-07-08|1996-06-07|DELIVER IN PERSON|SHIP|fully regular requests
9666|292|9|3|2|2384.58|0.04|0.01|N|O|1996-05-19|1996-06-25|1996-05-20|DELIVER IN PERSON|SHIP|could have to sublate i
9666|585|8|4|46|68336.68|0.03|0.02|N|O|1996-06-12|1996-08-05|1996-06-13|COLLECT COD|AIR|regular accounts haggle f
9666|446|9|5|8|10771.52|0.09|0.07|N|O|1996-07-06|1996-07-24|1996-07-30|TAKE BACK RETURN|SHIP|slyly. account
9666|426|19|6|12|15917.04|0.03|0.02|N|O|1996-06-05|1996-07-02|1996-07-04|DELIVER IN PERSON|MAIL|uickly special accounts use abo
9667|66|16|1|16|15456.96|0.03|0.08|N|O|1996-04-11|1996-05-11|1996-05-11|DELIVER IN PERSON|RAIL|he regular request
9667|104|15|2|43|43176.30|0.04|0.04|N|O|1996-04-29|1996-04-04|1996-05-15|COLLECT COD|SHIP| silent instructions. quickly regular th
9667|184|14|3|38|41198.84|0.03|0.04|N|O|1996-06-19|1996-05-17|1996-07-07|NONE|FOB| regular accounts
9667|130|14|4|8|8241.04|0.07|0.02|N|O|1996-04-01|1996-05-14|1996-04-16|DELIVER IN PERSON|RAIL| after the final requests sle
9667|578|5|5|25|36964.25|0.09|0.04|N|O|1996-03-28|1996-04-16|1996-04-06|DELIVER IN PERSON|TRUCK|heodolites detect
9667|186|16|6|7|7603.26|0.06|0.06|N|O|1996-03-01|1996-03-27|1996-03-16|DELIVER IN PERSON|REG AIR|gular realms cajole sl
9667|36|15|7|16|14976.48|0.09|0.00|N|O|1996-04-26|1996-04-30|1996-05-20|COLLECT COD|REG AIR|ccounts wake f
9668|597|24|1|41|61401.19|0.04|0.04|R|F|1994-10-06|1994-10-07|1994-11-02|NONE|AIR|es boost furiously. courts sleep blit
9669|240|15|1|49|55871.76|0.08|0.04|R|F|1994-06-19|1994-07-14|1994-06-25|TAKE BACK RETURN|TRUCK|mpress blithely pending
9670|98|19|1|44|43915.96|0.10|0.07|N|O|1998-02-14|1997-12-15|1998-03-09|DELIVER IN PERSON|AIR|boost against the 
9670|6|28|2|34|30804.00|0.01|0.04|N|O|1998-01-20|1997-12-25|1998-02-14|TAKE BACK RETURN|TRUCK|thely sentiments. 
9670|174|7|3|27|29002.59|0.06|0.04|N|O|1997-11-27|1998-01-25|1997-12-27|COLLECT COD|FOB|g packages. quickly pending ideas c
9670|553|29|4|46|66863.30|0.06|0.03|N|O|1998-01-07|1998-02-05|1998-01-23|COLLECT COD|SHIP|bold, pending requests ki
9671|521|30|1|50|71076.00|0.07|0.07|N|O|1995-10-28|1995-11-15|1995-11-24|COLLECT COD|TRUCK|equests sleep blithely
9671|582|5|2|18|26686.44|0.10|0.07|N|O|1995-12-10|1995-12-01|1995-12-12|NONE|TRUCK|uffy asymptotes a
9671|467|24|3|32|43758.72|0.06|0.00|N|O|1995-10-07|1995-11-02|1995-10-14|NONE|TRUCK|o beans. carefully pending requ
9696|508|8|1|43|60565.50|0.07|0.07|A|F|1995-05-24|1995-03-31|1995-05-31|TAKE BACK RETURN|TRUCK|efully accounts. blith
9696|531|22|2|28|40082.84|0.03|0.03|A|F|1995-03-28|1995-05-06|1995-04-04|COLLECT COD|REG AIR|ing accounts are. ironic packages nag af
9696|78|19|3|49|47925.43|0.01|0.04|A|F|1995-04-08|1995-04-21|1995-04-20|NONE|AIR|s poach furiously pending, ironic instru
9696|45|10|4|37|34966.48|0.07|0.05|N|F|1995-06-08|1995-04-01|1995-06-20|DELIVER IN PERSON|TRUCK|usual pains! ironic, even acco
9697|390|20|1|8|10323.12|0.10|0.05|A|F|1995-02-26|1995-04-16|1995-03-25|COLLECT COD|RAIL|ns. even requests nod alon
9697|291|22|2|21|25017.09|0.08|0.03|R|F|1995-04-06|1995-03-10|1995-04-23|NONE|FOB|egular theodolites boost carefully
9697|413|24|3|6|7880.46|0.09|0.08|R|F|1995-02-05|1995-03-30|1995-02-07|NONE|RAIL|ily regular accounts doze furiously. i
9697|444|7|4|19|25544.36|0.04|0.04|A|F|1995-02-08|1995-04-05|1995-03-02|NONE|RAIL|le carefully foxes. enti
9697|342|19|5|34|42239.56|0.05|0.02|A|F|1995-04-16|1995-04-16|1995-05-10|NONE|AIR|requests de
9697|526|17|6|39|55634.28|0.07|0.01|A|F|1995-03-25|1995-03-31|1995-04-23|DELIVER IN PERSON|RAIL|ix fluffily accounts. qui
9698|212|17|1|5|5561.05|0.08|0.04|N|O|1995-09-15|1995-10-18|1995-10-11|COLLECT COD|AIR|e furiously
9699|69|10|1|10|9690.60|0.10|0.06|A|F|1995-03-29|1995-04-18|1995-04-21|DELIVER IN PERSON|TRUCK|o beans use slyly a
9700|81|19|1|47|46110.76|0.10|0.02|N|O|1995-11-12|1995-10-16|1995-12-03|NONE|REG AIR|are furiously pend
9700|77|27|2|42|41036.94|0.06|0.06|N|O|1995-11-15|1995-10-19|1995-12-10|TAKE BACK RETURN|AIR|ess foxes. slyly unusual deposits wake ca
9700|265|11|3|42|48940.92|0.04|0.04|N|O|1995-11-26|1995-09-20|1995-11-27|NONE|FOB|ts nag. furiousl
9700|353|24|4|44|55147.40|0.03|0.00|N|O|1995-08-30|1995-09-20|1995-09-28|NONE|FOB|s haggle. special accounts about 
9700|332|3|5|31|38202.23|0.08|0.03|N|O|1995-08-31|1995-10-25|1995-09-12|TAKE BACK RETURN|AIR|lly unusual requests. furiousl
9700|588|7|6|9|13397.22|0.01|0.06|N|O|1995-10-25|1995-09-30|1995-11-06|DELIVER IN PERSON|REG AIR|ly regular theodolit
9701|479|6|1|33|45522.51|0.03|0.07|A|F|1993-04-29|1993-05-09|1993-05-07|NONE|RAIL|g, even deposit
9701|573|26|2|32|47154.24|0.02|0.01|R|F|1993-03-20|1993-05-01|1993-03-26|TAKE BACK RETURN|MAIL| ironic accounts wake c
9701|322|23|3|17|20779.44|0.06|0.03|R|F|1993-05-28|1993-05-17|1993-06-24|NONE|SHIP|ironic pinto beans nag furiously expres
9701|376|17|4|36|45949.32|0.10|0.00|R|F|1993-04-20|1993-04-03|1993-05-12|DELIVER IN PERSON|MAIL|l asymptotes use 
9701|50|15|5|38|36101.90|0.04|0.08|A|F|1993-05-07|1993-04-23|1993-05-12|DELIVER IN PERSON|SHIP|daring pinto beans cajole quickly accord
9701|214|3|6|43|47911.03|0.03|0.05|A|F|1993-06-26|1993-05-04|1993-07-01|TAKE BACK RETURN|TRUCK|pinto beans. ex
9701|467|18|7|2|2734.92|0.06|0.00|R|F|1993-06-19|1993-04-02|1993-07-11|TAKE BACK RETURN|RAIL|ld courts. bold, bold
9702|248|9|1|18|20668.32|0.09|0.05|N|O|1996-11-07|1996-10-15|1996-11-15|TAKE BACK RETURN|AIR|ed theodolites. ironic accounts hang bl
9702|37|2|2|14|13118.42|0.05|0.06|N|O|1996-10-10|1996-10-06|1996-10-14|DELIVER IN PERSON|AIR|. final packages ato
9702|112|13|3|5|5060.55|0.08|0.00|N|O|1996-09-02|1996-10-16|1996-09-24|COLLECT COD|RAIL|lithely special accounts shall kind
9702|93|14|4|37|36744.33|0.06|0.06|N|O|1996-10-08|1996-09-27|1996-10-25|DELIVER IN PERSON|FOB|ly unusual deposits haggle carefull
9702|292|9|5|28|33384.12|0.07|0.07|N|O|1996-11-25|1996-11-14|1996-12-03|TAKE BACK RETURN|TRUCK|heodolites sleep furiously special exc
9702|457|22|6|17|23076.65|0.04|0.06|N|O|1996-09-16|1996-11-04|1996-10-02|DELIVER IN PERSON|SHIP| special platelets. carefully bold account
9702|409|20|7|9|11784.60|0.09|0.06|N|O|1996-10-29|1996-11-02|1996-11-12|DELIVER IN PERSON|TRUCK| blithely even requests about th
9703|107|18|1|24|24170.40|0.05|0.01|R|F|1994-10-22|1994-12-24|1994-11-01|COLLECT COD|REG AIR|e slyly. regular forge
9728|137|18|1|32|33188.16|0.10|0.01|A|F|1993-07-04|1993-09-25|1993-07-08|COLLECT COD|SHIP|y final instructions cajole furiously regu
9729|134|7|1|39|40331.07|0.04|0.03|N|O|1996-07-30|1996-08-22|1996-08-17|COLLECT COD|MAIL|lar accounts a
9729|538|11|2|44|63295.32|0.08|0.08|N|O|1996-08-04|1996-08-23|1996-08-26|COLLECT COD|MAIL|regular deposits detec
9729|9|24|3|25|22725.00|0.05|0.05|N|O|1996-10-21|1996-09-12|1996-11-14|DELIVER IN PERSON|RAIL| blithely even deposits nod ironi
9729|311|16|4|15|18169.65|0.09|0.05|N|O|1996-08-22|1996-08-25|1996-09-15|DELIVER IN PERSON|RAIL|n packages cajole slyly slyly final requ
9730|167|30|1|24|25611.84|0.05|0.05|N|O|1997-04-22|1997-05-31|1997-05-22|NONE|FOB|ess asymptotes boo
9730|185|19|2|37|40151.66|0.06|0.06|N|O|1997-05-01|1997-05-12|1997-05-22|COLLECT COD|MAIL|e furiously even, express foxe
9730|341|18|3|29|35998.86|0.03|0.05|N|O|1997-03-24|1997-05-24|1997-03-26|COLLECT COD|AIR|f the furiously regula
9730|381|19|4|50|64069.00|0.10|0.02|N|O|1997-04-06|1997-06-02|1997-04-17|NONE|TRUCK|express dependencies are fluffily
9730|570|1|5|33|48528.81|0.01|0.08|N|O|1997-06-15|1997-05-04|1997-07-09|COLLECT COD|MAIL|packages are carefully dolphins. reques
9730|317|22|6|41|49909.71|0.02|0.03|N|O|1997-06-16|1997-05-23|1997-07-04|NONE|FOB|sual theodolites dazzle slyl
9731|372|10|1|8|10178.96|0.08|0.06|A|F|1993-11-26|1994-01-09|1993-12-05|COLLECT COD|RAIL|always regular deposits. ironic
9731|582|9|2|7|10378.06|0.06|0.05|A|F|1994-01-03|1993-12-09|1994-01-12|COLLECT COD|REG AIR| theodolites dazzle ironic accounts. furio
9732|436|8|1|4|5345.72|0.09|0.06|N|O|1995-06-25|1995-05-26|1995-07-12|DELIVER IN PERSON|AIR|s. regular pac
9732|304|26|2|47|56602.10|0.10|0.08|A|F|1995-04-02|1995-04-20|1995-04-06|DELIVER IN PERSON|REG AIR|ole carefully furiou
9732|401|2|3|20|26028.00|0.08|0.00|A|F|1995-04-11|1995-05-09|1995-04-12|DELIVER IN PERSON|REG AIR|lly. regularly even excuses cajole furi
9733|594|17|1|23|34375.57|0.01|0.06|A|F|1994-04-28|1994-05-02|1994-05-19|TAKE BACK RETURN|FOB|theodolites about the 
9733|329|30|2|10|12293.20|0.10|0.01|A|F|1994-06-04|1994-05-31|1994-06-18|COLLECT COD|SHIP|ajole according to the c
9733|382|12|3|17|21800.46|0.10|0.00|R|F|1994-06-24|1994-06-03|1994-07-02|TAKE BACK RETURN|AIR|refully above the flu
9734|297|30|1|48|57469.92|0.07|0.05|N|O|1997-02-24|1997-05-04|1997-02-27|TAKE BACK RETURN|SHIP|ptotes doubt about the 
9734|562|13|2|21|30713.76|0.06|0.02|N|O|1997-05-22|1997-04-29|1997-06-02|DELIVER IN PERSON|FOB|usly speci
9735|325|17|1|1|1225.32|0.10|0.08|N|O|1997-10-24|1997-08-05|1997-11-19|NONE|AIR|. close, final reque
9735|482|12|2|13|17972.24|0.03|0.07|N|O|1997-08-15|1997-09-10|1997-09-14|COLLECT COD|FOB|ess pinto beans. regula
9735|272|5|3|10|11722.70|0.09|0.06|N|O|1997-07-09|1997-08-12|1997-07-30|COLLECT COD|MAIL|c instructio
9735|190|24|4|22|23984.18|0.06|0.03|N|O|1997-07-23|1997-08-29|1997-08-17|COLLECT COD|AIR|re thinly bold 
9735|270|1|5|26|30427.02|0.08|0.02|N|O|1997-08-23|1997-08-27|1997-09-05|NONE|AIR|egular grouches cajole fluffil
9760|224|27|1|17|19111.74|0.02|0.05|N|O|1998-04-28|1998-06-20|1998-04-30|TAKE BACK RETURN|FOB| permanent attainments kindle carefully 
9760|196|30|2|30|32885.70|0.03|0.07|N|O|1998-05-31|1998-05-24|1998-06-21|NONE|SHIP|y fluffily careful packages. fluffily bol
9760|500|7|3|14|19607.00|0.03|0.05|N|O|1998-05-25|1998-06-04|1998-06-22|TAKE BACK RETURN|REG AIR| instructions haggle. furio
9760|466|1|4|40|54658.40|0.02|0.04|N|O|1998-07-05|1998-06-29|1998-08-01|COLLECT COD|FOB|bove the blithely pending requests 
9761|240|15|1|27|30786.48|0.07|0.04|A|F|1992-02-12|1992-03-22|1992-02-16|NONE|FOB|uctions integrate unusual,
9761|328|16|2|26|31936.32|0.05|0.08|A|F|1992-04-08|1992-03-09|1992-04-23|COLLECT COD|MAIL|furiously regular packages. furiously 
9762|353|24|1|17|21306.95|0.02|0.06|R|F|1994-04-24|1994-03-13|1994-05-17|TAKE BACK RETURN|AIR|instructions nag a
9762|354|25|2|30|37630.50|0.10|0.03|R|F|1994-02-02|1994-04-01|1994-02-25|DELIVER IN PERSON|TRUCK|ly special packages. blithely regular depos
9762|356|21|3|30|37690.50|0.06|0.08|A|F|1994-04-21|1994-03-16|1994-04-22|COLLECT COD|REG AIR|ions are above the blithel
9762|473|16|4|33|45324.51|0.00|0.02|R|F|1994-04-18|1994-03-20|1994-05-15|DELIVER IN PERSON|RAIL|ackages. quickly ev
9762|393|14|5|12|15520.68|0.04|0.00|A|F|1994-04-21|1994-02-16|1994-05-17|COLLECT COD|RAIL|xpress requests; c
9762|580|29|6|50|74029.00|0.06|0.08|A|F|1994-03-26|1994-03-14|1994-04-08|NONE|FOB|ly after the slyly regular foxes: ironic s
9763|323|24|1|50|61166.00|0.10|0.04|N|O|1995-11-21|1995-10-27|1995-11-28|COLLECT COD|REG AIR| the slyly iron
9763|269|30|2|2|2338.52|0.07|0.00|N|O|1995-10-09|1995-09-22|1995-11-05|DELIVER IN PERSON|RAIL|sts sleep fluffily accounts. slyly unusual
9763|339|16|3|1|1239.33|0.02|0.02|N|O|1995-11-11|1995-10-18|1995-12-01|NONE|RAIL| final, ironic deposits. hockey play
9763|68|9|4|14|13552.84|0.02|0.07|N|O|1995-09-27|1995-09-28|1995-10-22|COLLECT COD|SHIP|lar pinto beans are blit
9763|229|2|5|12|13550.64|0.09|0.02|N|O|1995-09-17|1995-10-06|1995-10-14|NONE|MAIL|gle blithely alongside 
9763|435|19|6|14|18696.02|0.01|0.04|N|O|1995-09-14|1995-10-22|1995-09-20|COLLECT COD|MAIL|furiously special instructions caj
9763|581|8|7|15|22223.70|0.06|0.07|N|O|1995-10-23|1995-10-12|1995-10-28|COLLECT COD|REG AIR| furiously bold accounts. furiously speci
9764|407|18|1|23|30070.20|0.09|0.03|A|F|1993-02-25|1993-03-04|1993-03-15|DELIVER IN PERSON|AIR|regular, ironic requests wake across
9764|57|6|2|5|4785.25|0.00|0.06|R|F|1993-01-01|1993-03-27|1993-01-23|TAKE BACK RETURN|RAIL|cial packages. special requ
9764|326|1|3|26|31884.32|0.08|0.01|A|F|1993-02-17|1993-02-04|1993-02-28|NONE|RAIL|h-- quickly express foxes bo
9765|410|21|1|34|44553.94|0.01|0.06|A|F|1992-11-04|1992-12-16|1992-11-19|COLLECT COD|FOB|sits. slyly careful theodolites integrat
9766|420|21|1|46|60739.32|0.08|0.01|A|F|1992-11-18|1992-10-02|1992-12-04|TAKE BACK RETURN|FOB|beans. pinto beans use. final requests 
9766|416|27|2|3|3949.23|0.04|0.04|R|F|1992-08-28|1992-10-22|1992-09-17|TAKE BACK RETURN|FOB|ending deposits cajole among the quickly 
9766|541|22|3|25|36038.50|0.03|0.06|A|F|1992-11-21|1992-10-14|1992-12-11|COLLECT COD|TRUCK| the excuses. fluffily eve
9766|80|21|4|50|49004.00|0.00|0.07|R|F|1992-12-11|1992-10-12|1992-12-17|COLLECT COD|RAIL|s; even, final requests wake sl
9767|255|16|1|28|32347.00|0.08|0.04|A|F|1994-08-29|1994-08-17|1994-09-07|NONE|AIR| deposits alongside of the 
9792|510|1|1|16|22568.16|0.07|0.03|N|O|1995-10-24|1995-10-03|1995-10-29|TAKE BACK RETURN|AIR| was. slyly even accoun
9792|296|15|2|25|29907.25|0.03|0.06|N|O|1995-09-25|1995-10-12|1995-10-25|COLLECT COD|TRUCK| regular packages ought to detect. furi
9792|474|9|3|41|56353.27|0.01|0.00|N|O|1995-08-05|1995-10-20|1995-08-25|COLLECT COD|FOB|ly bold acc
9792|348|25|4|4|4993.36|0.06|0.02|N|O|1995-08-27|1995-08-26|1995-09-02|NONE|AIR|ar dolphins. carefully 
9792|91|22|5|29|28741.61|0.06|0.05|N|O|1995-11-05|1995-08-25|1995-11-24|DELIVER IN PERSON|MAIL|uctions haggle furiously f
9793|86|24|1|7|6902.56|0.04|0.06|A|F|1992-06-22|1992-06-10|1992-07-07|TAKE BACK RETURN|MAIL|nst the closely s
9793|425|27|2|2|2650.84|0.01|0.06|R|F|1992-05-01|1992-05-05|1992-05-03|DELIVER IN PERSON|AIR|ding theodolites abov
9793|255|1|3|4|4621.00|0.09|0.04|R|F|1992-06-22|1992-06-14|1992-07-02|NONE|TRUCK|grate quickly. fluffily regular pack
9793|42|7|4|33|31087.32|0.01|0.05|A|F|1992-04-14|1992-05-06|1992-04-22|COLLECT COD|MAIL|the regular pinto beans. ex
9793|321|9|5|29|35418.28|0.06|0.03|R|F|1992-07-20|1992-06-25|1992-07-21|COLLECT COD|FOB|l packages. even pinto bean
9794|315|7|1|32|38889.92|0.09|0.01|R|F|1992-04-28|1992-05-15|1992-05-03|NONE|FOB| slyly along the dependenc
9794|334|11|2|3|3702.99|0.09|0.08|A|F|1992-07-12|1992-05-17|1992-07-28|NONE|REG AIR|ost according to the busily regular realm
9794|557|13|3|17|24778.35|0.06|0.06|A|F|1992-05-14|1992-04-24|1992-06-11|NONE|MAIL|egular asymptotes. carefully 
9794|600|1|4|44|66026.40|0.08|0.07|R|F|1992-05-14|1992-05-14|1992-05-31|DELIVER IN PERSON|AIR|the furiou
9794|11|12|5|32|29152.32|0.06|0.08|R|F|1992-04-30|1992-05-13|1992-05-22|NONE|FOB|ending accounts. carefully regula
9794|291|22|6|40|47651.60|0.01|0.05|R|F|1992-05-03|1992-05-27|1992-05-24|TAKE BACK RETURN|AIR|e the fluffily regular pa
9794|32|19|7|8|7456.24|0.00|0.05|A|F|1992-07-01|1992-05-15|1992-07-25|DELIVER IN PERSON|AIR|ular asympto
9795|346|11|1|13|16202.42|0.08|0.01|N|O|1998-05-26|1998-03-16|1998-06-07|NONE|SHIP|es are slyly. unusual co
9795|124|5|2|26|26627.12|0.06|0.02|N|O|1998-04-22|1998-05-01|1998-05-06|TAKE BACK RETURN|FOB|ironic, silent theodolites wake accordi
9795|314|19|3|23|27929.13|0.06|0.06|N|O|1998-05-13|1998-04-05|1998-06-09|NONE|RAIL| engage iro
9795|226|17|4|47|52932.34|0.01|0.04|N|O|1998-03-10|1998-05-04|1998-03-21|TAKE BACK RETURN|AIR|ntegrate fluffily blithely
9795|353|12|5|27|33840.45|0.09|0.02|N|O|1998-02-09|1998-04-22|1998-02-26|DELIVER IN PERSON|RAIL|ing to the ironi
9795|387|28|6|34|43770.92|0.05|0.07|N|O|1998-02-25|1998-03-07|1998-03-07|TAKE BACK RETURN|SHIP|egrate slyly blithel
9796|547|23|1|36|52111.44|0.00|0.06|A|F|1993-10-15|1993-10-15|1993-11-01|COLLECT COD|RAIL|ng pinto beans integrate. requests
9796|236|25|2|25|28405.75|0.03|0.05|A|F|1993-10-10|1993-11-13|1993-10-31|TAKE BACK RETURN|AIR|gle slyly ironic pearls. requ
9796|425|27|3|18|23857.56|0.03|0.06|A|F|1993-09-28|1993-10-30|1993-10-02|TAKE BACK RETURN|SHIP|accounts. final ideas sle
9796|135|19|4|31|32089.03|0.03|0.06|R|F|1993-09-19|1993-12-01|1993-09-29|NONE|RAIL|haggle carefully furiously even asym
9796|475|2|5|39|53643.33|0.07|0.06|A|F|1993-09-28|1993-10-11|1993-10-23|COLLECT COD|REG AIR|ake. slyly final cou
9796|225|28|6|8|9001.76|0.03|0.07|R|F|1993-11-27|1993-11-01|1993-12-19|DELIVER IN PERSON|FOB|ironic pinto beans. even 
9797|125|6|1|4|4100.48|0.10|0.05|R|F|1993-12-20|1993-11-21|1993-12-26|NONE|REG AIR| beans above the carefully bold hoc
9797|581|8|2|28|41484.24|0.10|0.01|R|F|1993-10-03|1993-11-03|1993-10-04|NONE|FOB|en instructions. quickly regular theodoli
9797|526|17|3|22|31383.44|0.00|0.04|A|F|1993-10-01|1993-11-07|1993-10-14|NONE|SHIP| final deposits at the even
9797|428|21|4|33|43837.86|0.02|0.01|A|F|1993-12-16|1993-11-03|1994-01-06|NONE|FOB|ackages boost fluffily. spec
9797|261|22|5|31|35999.06|0.09|0.02|R|F|1993-10-24|1993-12-12|1993-11-21|DELIVER IN PERSON|AIR| permanently final theodolites 
9797|511|14|6|2|2823.02|0.00|0.06|A|F|1993-12-25|1993-11-04|1993-12-30|DELIVER IN PERSON|REG AIR|counts after the 
9797|8|9|7|24|21792.00|0.04|0.03|R|F|1993-12-08|1993-12-01|1994-01-02|COLLECT COD|MAIL|usly thin packages among the theod
9798|19|27|1|2|1838.02|0.05|0.03|N|O|1996-06-11|1996-05-07|1996-07-08|NONE|MAIL|ending asymptot
9798|356|21|2|20|25127.00|0.03|0.03|N|O|1996-05-20|1996-05-27|1996-05-29|DELIVER IN PERSON|FOB|fully regular braids. 
9799|108|9|1|4|4032.40|0.06|0.03|N|O|1996-04-25|1996-06-29|1996-05-24|COLLECT COD|SHIP|eposits nag after the reg
9799|489|10|2|12|16673.76|0.02|0.05|N|O|1996-05-28|1996-05-26|1996-06-05|DELIVER IN PERSON|RAIL|fluffily final accounts. final ideas sleep.
9799|267|13|3|16|18676.16|0.04|0.05|N|O|1996-04-12|1996-06-15|1996-05-06|TAKE BACK RETURN|TRUCK|ffily regular d
9799|595|14|4|9|13460.31|0.06|0.07|N|O|1996-08-06|1996-06-19|1996-08-19|DELIVER IN PERSON|MAIL|s. final, ironic instructions affix
9799|377|7|5|49|62591.13|0.08|0.04|N|O|1996-07-18|1996-06-11|1996-08-15|COLLECT COD|REG AIR|ly special deposits. regular foxe
9799|390|28|6|23|29678.97|0.02|0.05|N|O|1996-07-10|1996-05-25|1996-08-08|TAKE BACK RETURN|REG AIR|deposits nag alongside of the even instru
9824|125|9|1|8|8200.96|0.05|0.07|N|F|1995-05-24|1995-04-21|1995-06-21|TAKE BACK RETURN|FOB| are. packages haggl
9824|220|25|2|1|1120.22|0.02|0.07|A|F|1995-01-26|1995-04-16|1995-02-11|COLLECT COD|TRUCK|dencies. final, 
9824|574|5|3|38|56033.66|0.03|0.05|A|F|1995-03-11|1995-03-27|1995-03-15|COLLECT COD|REG AIR|gular, ironic package
9824|584|11|4|11|16330.38|0.07|0.01|R|F|1995-05-08|1995-04-17|1995-05-14|NONE|REG AIR| furious t
9824|92|3|5|11|10912.99|0.09|0.00|A|F|1995-04-15|1995-04-14|1995-05-04|TAKE BACK RETURN|FOB|s use doggedly. pending, regular pac
9824|214|5|6|49|54596.29|0.04|0.01|R|F|1995-03-10|1995-04-07|1995-03-11|NONE|MAIL|ly ironic packages.
9824|294|11|7|25|29857.25|0.00|0.07|A|F|1995-02-17|1995-03-12|1995-02-22|COLLECT COD|RAIL|inst the blithely final excuses. final 
9825|316|4|1|22|26758.82|0.04|0.06|N|O|1996-04-21|1996-07-01|1996-05-19|NONE|MAIL|hely final sentimen
9825|541|2|2|16|23064.64|0.07|0.07|N|O|1996-06-15|1996-07-08|1996-07-11|DELIVER IN PERSON|TRUCK|en asymptotes according to the r
9825|228|17|3|4|4512.88|0.09|0.00|N|O|1996-06-29|1996-06-28|1996-07-15|NONE|TRUCK|l platelets boost car
9825|191|21|4|25|27279.75|0.02|0.04|N|O|1996-05-03|1996-07-06|1996-05-18|DELIVER IN PERSON|RAIL|d, ironic instructions. carefully spec
9826|517|2|1|34|48195.34|0.10|0.05|R|F|1992-07-18|1992-06-12|1992-07-30|DELIVER IN PERSON|AIR|old, ironic courts alongside of
9826|137|29|2|1|1037.13|0.02|0.04|A|F|1992-04-22|1992-05-06|1992-05-15|COLLECT COD|MAIL|uickly. blithely pending depths lose slyly
9826|326|1|3|50|61316.00|0.03|0.08|R|F|1992-05-07|1992-06-13|1992-05-21|COLLECT COD|FOB|ound the blithely spec
9827|84|4|1|16|15745.28|0.09|0.08|N|O|1998-08-15|1998-09-13|1998-09-08|NONE|SHIP| blithely silent pa
9827|300|1|2|20|24006.00|0.08|0.08|N|O|1998-10-23|1998-09-07|1998-11-15|DELIVER IN PERSON|TRUCK|, bold accounts af
9828|215|18|1|39|43493.19|0.00|0.05|R|F|1992-04-29|1992-06-16|1992-05-23|COLLECT COD|RAIL|he furiousl
9828|20|5|2|17|15640.34|0.00|0.03|A|F|1992-05-31|1992-06-28|1992-06-23|DELIVER IN PERSON|FOB|final accounts according to 
9828|153|16|3|21|22116.15|0.00|0.06|R|F|1992-06-05|1992-06-29|1992-07-02|COLLECT COD|AIR|nts. special
9828|551|2|4|32|46449.60|0.06|0.00|A|F|1992-08-16|1992-06-17|1992-08-17|DELIVER IN PERSON|SHIP|uickly even foxes across the special accou
9828|37|2|5|25|23425.75|0.01|0.01|R|F|1992-08-19|1992-06-12|1992-08-21|NONE|TRUCK| blithely fluffil
